"source","source_place_id","hashtags","nature","culture","art","food","activity","sports","healing","festival","semantic_text","taxonomy_version","labeling_method","labeling_confidence","labeling_evidence","reviewed_at"
"gwangju_tour","load.cs:203","#산|#전망|#등산|#산책|#느린여행","0.75","0.25","0","0","0","0.75","0.75","0","무등산 등산로 새인봉 - 입석대 코스 : 무등산의 전체적인 윤곽과 광주시가지의 풍경을 한 눈에 조망하여 즐기는 중거리 대표 코스, 능선길을 따라 무등산의 아름다운 풍경을 조망하며 입석대·서석대에 오르는 대표적인 탐방 코스(6.8km, 3시간30분 소요) 증심사주차장 입구에서 능선을 따라 오르는 탐방코스로 운소봉, 새인봉, 서인봉 이렇게 큰 봉우리 3개를 넘은 후 장불재를 거쳐 천연기념물 입석대·서석대까지 오르는 코스다. 무등산의 멋진 풍경과 정상을 한눈에 바라보면서 광주시가지의 모습까지도 볼 수 있어 힘들어도 즐겁게 올라갈 수 있는 코스다. 늦재 - 옛길코스 : 오솔길 같은 늦재 구간을 지나 옛길 2번을 경유하는 길로 넓게 펼쳐진 무등산의 경치를 감상하며 걷는 코스, 원효사입구에서 출발하여 늦재, 동화사터, 장불재를 거쳐 옛길 2번을 따라 다시 원효사로 돌아오는 코스로 무등산의 안과 밖 경치를 두루 감상할 수 있는 코스(10.4km, 4시간 50분소요) 무등산의 중턱에서 출발하여 장불재를 거쳐 서석대와 입석대를 조망할 수 있는 코스로 무등산의 전체적인 윤곽을 살 필 수 있는 코스다. 또한 무등산 옛길 중 가장 잘 조성된 옛길 2번을 따라 원효사로 다시 돌아올 수 있어 대중교통을 이용하기에 가장 적당한 코스로 추천할 수 있다. 당산나무 코스 : 남녀노소 무등산에 오면 가장 많이 찾는 코스로, 무등산의 중턱에 올라 전체적인 전망을 한눈에 볼 수 있는 대표 탐방코스, 증심사에서 당산나무를 거쳐 중머리재에 이르는 대표 탐방코스 4.0km, 1시간35분 소요) 비교적 완만한 경사를 따라가는 코스로 누구에게나 쉬운 산행으로 추천하는 탐방코스 증심사에서 당산나무를 거쳐 중머리재에 이르는 코스로 마을의 수호신으로 모셔 제사를 지냈던 당산나무를 지나 위에서 보면 중의 머리같이 생겼다하여 이름 붙여진 중머리재까지 이르는 코스다. 비교적 편안하고 중간에 아름다운 전망을 볼 수 있는 코스로 무등산 대표코스로 추천할 수 있다. 시무지기폭포 코스 : 봉황대, 천재단 등 역사적 유적지를 관찰한 후 장 #산 #전망 #역사 #등산 #산책 #느린여행","1.0.0","import","0.5","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/load.cs?act=view&infoId=203"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","load.cs:202","#자연|#산|#등산|#산책","0.75","0.25","0","0","0","0.75","0.75","0","무등산 옛길 무등산 옛길 복원사업은 우리시가 지향하는 “행복한 창조도시” 취지에 맞는 사업으로 시민들에게 옛 문화와 정취를 느끼면서 편하게 걸을 수 있고 이야기가 있는 길을 제공함과 동시에, 증심사 지구에 편중된 등산객 수요를 분산하여 무등산의 균형 있는 이용으로 자연생태계를 보전하기 위해 2008년부터 추진되어 왔다. 옛길은 구간별로 이야기를 붙여 나가는 스토리텔링 작업을 추진하여 관광자원으로도 활용해 나갈 계획이며 도심에서부터 걸어서 1,000m가 넘는 서석대까지 옛 선조들의 문화와 정취를 느끼며 찾을 수 있다. 무등산 옛길 1구간(7.75km, 3시간) : 수지사→청암교→충장사→원효사 2구간(4.12km, 2시간) : 원효사→제철유적지→서석대 3구간(11.3km, 5시간) : 장원삼거리→청풍쉼터→충장사→충효동 도요지→환벽당 #자연 #산 #역사 #등산 #산책","1.0.0","import","0.47","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/load.cs?act=view&infoId=202"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","load.cs:402","#산|#전통|#등산|#산책|#공원|#야경","0.75","0.5","0","0","0","0.5","0.75","0.75","빛고을산들길 지도보기 ㆍ관리 부서 : 공원녹지과(광주광역시(062-613-4451), 동구(062-608-2962), 서구(062-360-7610), 남구(062-607-3841), 북구(062-410-6444), 광산구(062-960-8728)) ㆍ주노선 구간별 세부내용 / 탐방 소요일 : 6일 주노선 구간별 세부내용 구 간 관리 지역 기점 및 종점 거 리 계 광주광역시 6개 구간 81.5km 1 구간 북구 북구 용산교(담양경계)~삼각산~도동고개 9.8㎞ 2 구간 동, 북구 도동고개 ~ 잣고개 ~ 동구 장원봉 ~ 동적골 14..4㎞ 3 구간 동, 서, 남구 동적골~남구 진월교차로~서구 금당산~풍암저수지 11.5㎞ 4 구간 서, 광산구 풍암저수지~(백마산)만귀정~서창교~ 광산구 평동역~평동저수지 16.6㎞ 5구간 광산구 평동저수지~복룡산길~황룡강~임곡역 12.7㎞ 6구간 북, 광산구 임곡역~진곡~하남산단~비아~용산교 16.5㎞ ㆍ부노선 세부내용 부노선 세부내용 구 간 기점 및 종점 거 리 계 3개 노선 20.2km 1노선 동구 화산마을~분적산~진월교차로 / 분적산 노선 5.3㎞ 2노선 광산구 송산유원지 ~ 어등산 깃대봉 ~ 마호제 ~ 황룡강 / 어등산 노선 7.2㎞ 3노선 광산구 용진교 ~ 월봉서원~두정마을 / 백우산 노선 7.7㎞ #산 #전통 #등산 #산책 #공원 #야경","1.0.0","import","0.53","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/load.cs?act=view&infoId=402"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
"gwangju_tour","park/003.cs:4","#자연|#숲|#현대미술|#힐링|#피크닉|#휠체어|#반려동물","0.75","0","0.25","0","0.5","0","0.75","0","중외공원 중외공원은 수려한 자연 속에서 휴식을 취할 수 있는 도시 근린공원으로서 인기가 높은 으로 공원으로 휴일이면 나들이객들로 붐빈다. 특히 이곳에 사람들이 가장 많이 찾는 시기는 바로 봄과 가을이다. 그 이유는 공원의 드넓은 잔디밭과 함께 다양한 꽃과 수목이 심어져 있어서, 봄꽃놀이와 가을철 단풍명소로 유명한 곳이다. 또한, 광주의 관문에 설치된 무지개다리는 비엔날레 상징물로서 1회 광주비엔날레 때 설치된 또 다른 볼거리이다. #자연 #숲 #현대미술 #레저 #힐링 #피크닉 #휠체어 #반려동물","1.0.0","import","0.55","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=4"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","park/003.cs:278","#자연|#산|#체험|#교육|#스포츠|#공원|#축제|#주차가능|#반려동물","1","0","0","0","0.75","0.75","0.75","0.25","풍암생활체육공원 풍암생활체육공원은 과거 쓰레기 매립장을 생태공원으로 조성한 좋은 사례다. 국내에서 자생하는 수목 및 야생화를 비롯해 각종 유실수와 다양한 식물이 식재되어 있어 도심 속 주민들의 향수를 자극한다. 또한 전국명산을 대표하는 유명산 야생화단지는 곤충 · 조류 등 다양한 생물의 서식공간을 제공하며, 자연을 체험하고 싶은 청소년들의 학습장으로 활용되고 있다. 2010년 8월에는 광주월드 뮤직페스티벌이 이 공원에서 개최되어 풍암지구 카페거리와 잘 가꿔진 중앙공원 내 풍암호수공원 등과 조화를 이뤄 광주의 새로운 명소로 자리잡아 가고 있다. #자연 #산 #카페 #체험 #교육 #스포츠 #공원 #축제 #주차가능 #반려동물","1.0.0","import","0.6","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=278"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","park/003.cs:279","#자연|#산|#공연|#체험|#교육|#산책|#피크닉|#시즌한정|#주차가능|#휠체어","1","0","0.5","0","0.75","0","0.75","0","풍암호수 1956년 농업용수를 공급하기 위해 축조한 풍암저수지는 1975년에 처음 공원으로 지정됐고, 1999년에는 수변 생태공원으로 거듭났다. 계절에 따라 다양한 꽃이 피는데, 특히 2012년에 개장한 장미원이 볼만하다. 이곳에는 루지메이앙, 슈왈츠마돈나 등 장미 140여 종, 2만여 주가 식재돼 있다. 용두동에 자리한 봉황산과 풍암지구를 둘러싼 금당산을 두루 조망할 수 있는 벤치가 마련돼 있으며, 쉼터와 작은 도서관, 야외 공연장 등을 갖춰 자연과 함께 문화를 즐기기에 좋다. 산책로 곳곳에는 시문이 적힌 팻말이 있어 낭만적 분위기를 더한다. [공원 규모 및 시설물] - 일주산책로 : 2.2km - 조경시설 : 고사분수 1개소, 폭기분수 3개소, 벽천분수 1개소 - 휴양시설 : 버드나무쉼터 1개소, 잔디광장 1개소, 등나무쉼터 1개소 - 운동시설 : 2개소 (하늘걷기 등 12종 18점) - 생태시설 : 꽃차원(6,100㎡), 자연체험학습장(1,035㎡), 야외음악당(280석), 생태습지(2,900㎡), 장미원(5,640㎡) - 편익시설 : 목교4개소 253m, 한식정자 1동, 연식파고라 1동, 화장실 2동 등 #자연 #산 #공연 #체험 #교육 #산책 #피크닉 #시즌한정 #주차가능 #휠체어","1.0.0","import","0.6","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=279"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
"gwangju_tour","park/003.cs:1168","#정원|#수영장|#가족체험|#레저|#축구|#스포츠|#공원|#아이동반|#주차가능|#반려동물","0.75","0","0","0","0.75","0.75","0.75","0","상무시민공원 상무시민공원 여름에 물놀이장으로 유명하며 다양한 놀이기구가 한곳에 밀집되어 있어서 작지만 아이들이 놀기에는 부족함이 없는 곳입니다. 어린이들을 위한 물놀이 시설로서 물놀이터 1개, 얕은 수영장 1개, 그늘시설이 갖춰져 있습니다. 주변 축구장과 테니스장도 있어서 광주 시민들에게 여가생활을 즐기기 좋은 공원입니다. ○인공호수 : 2개소 ○체육시설 : 종합운동장 1개소, 테니스장 3면, 농구장 1면, 배구장 1면, 배드민턴장 4면 ○교양시설 : 야외무대 1개소 ○수경시설 : 물놀이시설 1점 ○편의시설 : 주차장(2개소 250대), 쉼터 등 6종, 공원등 164등 ○공원시설 : 관리사무소 1개소, 화장실 8동, 경로당 등 [출처: 서구청 문화관광누리집] #정원 #바다 #가족체험 #레저 #축구 #스포츠 #공원 #아이동반 #주차가능 #반려동물","1.0.0","import","0.53","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=1168"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","park/003.cs:272","#자연|#근대문화|#공연|#산책|#공원|#야간|#호수","0.75","0.5","0.5","0","0.5","0","0.75","0.25","운천호수 일제강점기 초기에 상무대와 민력동의 논에 물을 대는 역할을 했고, 수영과 뱃놀이를 즐기는 장소였다. 1951년 마륵동 농경지에 용수를 공급하기 위해 길이 420m의 제방을 쌓았다. 금호/상무지구의 대규모 택지개발 후 악취와 해충 문제로 매립될 위기에 처했으나 1995년부터 오폐수를 차단하고 맑은 물을 공급하여 저수지와 주변 7만 4,020㎡의 공간을 자연생태공원으로 조성했다. 저수지를 빙 둘러 산책로(500m),조형물,분수,실개천,지압로,정자 등이 있고, 여름에는 홍련이 저수지를 가득 메우며, 논병아리,흰뺨검둥오리 등의 조류가 찾아 드는 도심 속 명소가 되었다. 2010년부터는 음악분수와 야간경관이 조화를 이뤄 무더운 여름날 시민들에게 시원한 즐거움을 선물하고 있다. #자연 #산 #근대문화 #공연 #레저 #산책 #공원 #야간","1.0.0","import","0.6","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=272"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","park/003.cs:5","#숲|#정원|#근대문화|#전통|#전시|#힐링|#공원|#주차가능|#반려동물","0.75","0.25","0.5","0","0","0","0.75","0","광주공원 광주공원은 광주시의 제1호 공원으로 시민들이 즐겨찾는 휴식공간이다. 옛날에는 성거사가 있었으며 일제강점기 때는 일본인들의 신사가 있던 곳인데 현재는 현충각과 광주시립 박물관, 시민관 등이 자리하고 있다. 주요 시설로는 복원된 사직단과 광주방송총국(KBS), 경찰충혼탑, 연파정, 전통국궁 수련장인 관덕정, 시가지를 조망할 수 있는 팔각정 등이 있다. 현충탑을 중심으로 한 공터는 노인들의 휴식처로 애용된다. 광주공원은 장수의 상징인 거북이 형상을 하고 있다. 각종 수목과 화초를 이용한 조경이 잘 되어 있으며, 매년 4월 중순이면 벚꽃이 만발한다. #숲 #정원 #근대문화 #전통 #전시 #힐링 #공원 #주차가능 #반려동물","1.0.0","import","0.57","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/park/003.cs?act=view&infoId=5"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.27"
"gwangju_tour","nature.cs:1286","#자연|#산|#맛집|#카페|#가족체험|#산책|#공원|#아이동반","0.75","0","0","0.75","0.5","0","0.75","0","운천저수지 1956년 주변 농경지에 농업용수를 공급하기 위해 축조한 저수지로, 1990년대 중반 이후 일대가 택지로 개발되며 도심 속 공원으로 변모했다. 저수지를 한 바퀴 돌 수 있는 500미터 길이의 산책로와 분수, 실개천, 지압로, 정자 등이 조성돼 있다. 공원 내 산책로는 백석산으로 이어지는데, 경사가 완만해 어린이와 노약자도 쉽게 오를 수 있는 산이다. 저수지 주변으로 카페와 음식점 등이 즐비해 산책을 즐긴 뒤 식사를 하거나 음료를 마시며 여유로운 시간을 보내기에도 좋다. [출처: 광주 트래블 컬렉션] #자연 #산 #맛집 #카페 #가족체험 #산책 #공원 #아이동반","1.0.0","import","0.53","[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/nature.cs?act=view&infoId=1286"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]","26.07.23"
