source,source_place_id,name,region,sigungu,category,description,road_address,lot_address,latitude,longitude,phone,website_url,image_url,duration_minutes,indoor,rain_ok,family_friendly,parking_available,wheelchair_accessible,pet_friendly,requires_reservation,price_min,price_max,status,public_transport_score,source_url,source_updated_at,last_verified_at,license,quality_status
tourapi,130033,광주광역시 서구문화원,광주,서구,문화·예술,"전남광주통합특별시 서구 금호동에 있는 지역 문화원으로 지역 향토문화의 보존과 전승, 발굴 및 계발을 통하여 지역 문화 발전을 위한 교육 등의 지역민의 문화 향유권을 제공하기 위하여 설립되었다. 광주광역시 서구문화원의 주요 사업에는 빛고을문화교실, 전문인력양성, 문화유산발굴, 문화예술축제, 자료발간사업 등을 진행한다. 또한 전남광주통합특별시 서구문화원에서는 광주 지역 문화에 대한 이해의 폭을 넓힐 수 있도록 수시로 문화답사를 펼치고 있다.",전남광주통합특별시 서구 풍금로 182,,35.1318478187,126.8599131134,,http://www.gjsgcc.or.kr/,http://tong.visitkorea.or.kr/cms/resource/51/3367251_image2_1.jpg,90,True,True,False,True,,,,,,active,0.5,http://www.gjsgcc.or.kr/,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2779116,광주비엔날레전시관,광주,북구,문화·예술,"광주비엔날레 전시관은 1994년 창설된 이래 수많은 전시회를 통해 대한민국을 비롯한 세계 미술 문화에 큰 기여를 해오고 있는 곳이다. 비엔날레를 통해 수많은 사람들에게 즐거움과 삶의 의욕을 줄 수 있도록 노력하고 있으며 한국 작가들이 세계로 진출하기 위한 통로 역할을 하고 있다. 특히, 비엔날레 전시회는 일회성 행사로 끝나지 않고 비엔날레의 터전인 전남광주통합특별시의 지역적 가치를 높이며 지속 가능한 플랫폼이 되기 위해 다양한 시도를 하고 있다. 코로나 시대를 맞아 온라인 서비스도 진행해 현장 방문이 어려운 시민들에게 전시 서비스를 체험할 수 있도록 제공하고 있다. 광주디자인비엔날레 전시 기간에는 본 전시, 특별전, 국제 학술 행사 등 다양한 행사와 전시 관람, 체험도 가능하다.",전남광주통합특별시 북구 비엔날레로 111 (용봉동),,35.1826203741,126.8902591590,,http://www.gwangjubiennale.org/,http://tong.visitkorea.or.kr/cms/resource/79/3351379_image2_1.jpg,90,True,True,True,True,,,,,,active,0.5,http://www.gwangjubiennale.org/,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,129761,광주시립미술관,광주,북구,문화·예술,"광주시립미술관은 1992년 지역 문화예술 발전을 위해 국내 공립미술관 중 최초로 개관하여 1995년 광주비엔날레 창설의 기초를 마련하는데 크게 일조하였으며, 시민들에게는 다양한 문화서비스를 제공하기 위해 노력해 왔다. 전남광주통합특별시의 서북쪽 관문인 중외공원 내에 2007년 신축 이전한 현재 미술관은 광주비엔날레, 국립아시아문화전당과 함께 지역 미술문화 발전은 물론, 세계 주요 미술관들과 국제교류의 폭을 넓혀 나가고 있다. 본관은 총 6개의 전시실과 어린이미술관, 문화센터, 도서자료실, 세미나실, 야외공연장, 카페 등을 갖추고 있다. 광주시립미술관이 위치한 중외공원은 광주비엔날레관, 광주시립민속박물관, 국립광주박물관, 광주문화예술회관 등이 함께 자리하고 있어, 자연과 문화예술이 함께 숨 쉬는 전남광주통합특별시의 대표 문화 명소이기도 하다. (출처 : 광주시립미술관 홈페이지)",전남광주통합특별시 북구 하서로 52,,35.1832174547,126.8858428681,,http://artmuse.gwangju.go.kr/,http://tong.visitkorea.or.kr/cms/resource/11/3368411_image2_1.jpg,90,True,True,True,True,,,,,,active,0.5,http://artmuse.gwangju.go.kr/,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,969963,광주야외음악당,광주,서구,문화·예술,"전남광주통합특별시청 옆 문화광장 내에 위치한 광주야외음악당은 2006년 5월 설립한 이동형 객석 2,000석 규모의 야외음악 공연장이다. 최신 음향장비 및 무대, 조명시설을 갖추고 있으며, 클래식, 국악 등의 음악공연을 비롯한 각종 문화공연 및 전시행사가 열린다. 광주야외음악당은 광주시민들에게 특별한 공간이다. 전남광주통합특별시 또는 우리나라에 좋은 일이 생기거나 생기길 희망할 때면 이곳에 모여 자축하거나 기원의 에너지를 모으는 장소로 활용되는 곳이다.",전남광주통합특별시 서구 내방로 111 (치평동),,35.1600194930,126.8513576102,,https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1246,http://tong.visitkorea.or.kr/cms/resource/64/3367264_image2_1.jpg,90,True,True,False,True,,,,,,active,0.5,https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1246,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,3380159,광주자동차극장,광주,북구,문화·예술,"정통 자동차극장의 매력과 더불어 우치공원동물원과 패밀리랜드 놀이공원이 연계된 국내 유일 카니발형 자동차극장으로 사계절 모두 색다른 분위기를 연출하는 국내 최고의 야외자동차극장(2 개관)이다. 맛있는 간식과 함께 영화를 관람하며 대화를 할 수 있다. 애견과 함께 관람할 수 있으며, 극장 내 마련된 스낵바와 셀프코너에서 간단한 스낵, 음료 등도 즐길 수 있어서 자유로운 분위기에서 영화를 즐길 수 있는 곳이다. 상영작의 기준은 기존 멀티플렉스와 개봉 시기가 동일한 엄선된 영화를 선정한다. 대형 화면의 매력을 느끼기 위해 방문한 고객을 위한 최상의 맞춤 주차 서비스를 통해 최상의 관람 환경을 제공하는 전남광주통합특별시의 야간문화명소이다.",전남광주통합특별시 북구 우치로 649 (생용동),,35.2206801686,126.9024237945,,http://gwangjudit.co.kr,,90,True,True,False,True,,,,,,active,0.5,http://gwangjudit.co.kr,2026-06-30T21:26:27+00:00,,,draft
tourapi,2009775,국립아시아문화전당,광주,동구,문화·예술,"국립아시아문화전당은 아시아의 문화 교류와, 문화자원 수집·연구, 콘텐츠의 창·제작, 전시, 공연, 아카이브, 유통이 한 곳에서 모두 이루어지는 세계적인 복합문화예술공간이다. 국립아시아문화전당의 대표적인 콘텐츠를 보여주는 상설전시와 기획전시, 레지던시 전시, 특별전시 등 대중과 함께 공감하고 즐기는 약 40개의 다양한 전시를 매년 선보이고 있다. 전시는 민주주의와 인권의 요람인 광주의 지역적 정체성을 근간으로 전 세계인들이 공감하는 ‘시대정신’을 반영하고 있다. 또한 창의성, 혁신성, 전문성을 바탕으로 과학기술과 융합된 예술적 표현 매체를 적극 활용하는 전시를 선보임으로써 동시대 미술의 다양한 가능성을 관람객들과 공유하고 있다. 국립아시아문화전당은 콘서트, 연극, 무용, 클래식, 토크쇼 등 장르에 구애받지 않는 아시아의 동시대 담론을 소재로 한 실험적 공연을 매년 30회 이상 제작하고 있다. 국내외 유수 창작진과 협업하여 ACC 고유의 아시아콘텐츠 공연, 국제공동 창·제작 공연, 어린이·청소년을 위한 창·제작 공연을 개발하고 있다. 또한, 남녀노소 누구나 즐길 수 있는 다양한 브런치 콘서트, 슈퍼클래식, 빅도어 시네마, 수요극장, 지역협력 공연, 송년음악회, 신년음악회 등의 공연도 진행하고 있다. 5‧18민주화운동의 민주·인권·평화 정신을 확산하기 위해 매년 5월 'ACC오월문화주간'에서 오월어머니의 노래, 오월스토리 퍼즐, 오월이야기 등 다양한 전시, 공연, 행사 등을 선보이고 있다. 또한, 야외 공간에서 즐기는 다채로운 축제와 행사를 연중 운영하고 있다. 아시아문화주간, 아시아문학페스티벌, ACC 월드뮤직페스티벌, HOW FUN, ACT 페스티벌, 책 읽는 ACC, 요가축제, ACC 시티런 등 전당 곳곳에서 방문객들과 함께 참여하는 다양하고 역동적인 프로그램이 펼쳐진다. 어린이들의 꿈이 성장하는 창의 예술 어린이 문화 놀이터인 어린이문화원에서는 체험 전시, 도서관, 공연, 창의예술교육 등 재미와 즐거움을 체험하고 창작 놀이를 통해 감성과 창의성을 키울 수 있",전남광주통합특별시 동구 문화전당로 38 (광산동),,35.1460861028,126.9192936186,,http://www.acc.go.kr,http://tong.visitkorea.or.kr/cms/resource/59/3083359_image2_1.jpg,90,True,True,True,True,,,,,,active,0.5,http://www.acc.go.kr,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,130807,금호평생교육관,광주,남구,문화·예술,"금호평생교육관은 전남광주통합특별시 남구에 위치한 문화시설이다. 지역 주민에게 좋은 환경을 제공하기 위해 리모델링을 거쳐 2020년 1월 1일 재개관하였다. 어린이실 온돌방을 신설하고, 평생학습강의실을 확충, 노트북 열람실을 신설하였다. 금호평생교육관의 상징과도 같았던 중앙정원은 지역 주민들이 앉아서 책을 읽을 수 있는, 차양이 설치된 쾌적한 휴게 시설로 개선하였다. 금호평생교육관은 약 18만 권가량의 장서를 보유하고 있으며, 보유 장서 중 DVD를 포함한 9천여 권가량의 비도서를 보유하고 있다. 일반 시민을 대상으로는 인문교양, 문화예술 및 직업능력교육 분야 등 다양한 평생교육 프로그램을 운영한다.",전남광주통합특별시 남구 중앙로 15,,35.1450970088,126.9005647433,,http://lib.gen.go.kr/geumho/,http://tong.visitkorea.or.kr/cms/resource/93/3366693_image2_1.jpg,90,True,True,True,True,,,,,,active,0.5,http://lib.gen.go.kr/geumho/,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,1745001,빛고을시민문화관,광주,남구,문화·예술,"빛고을시민문화관은 아시아문화중심도시 전남광주통합특별시의 새로운 복합문화시설로서 시민 정서 함양과 지역 문화예술의 창달을 위해 시민본위의 공연·전시, 쾌적하고 친숙한 문화예술공간 제공에 중점을 두고 운영하고 있다. 옛 구동체육관 부지에 2008년 11월 착공해 2010년 2월에 개관했다. 지하 2층, 지상 4층, 연면적 14,049㎡ 규모이며, 공연장(715석), 전시실, 다목적실 등의 시설을 갖추고 있다. 지역 주민들을 위한 공연·전시 등 각종 문화행사와 각종 문화강좌를 위한 공간으로 사용된다.",전남광주통합특별시 남구 천변좌로338번길 7,,35.1479301594,126.9086750662,,http://bitculture.gjcf.or.kr,http://tong.visitkorea.or.kr/cms/resource/05/3366705_image2_1.jpg,90,True,True,False,True,,,,,,active,0.5,http://bitculture.gjcf.or.kr,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2605338,수피아여자중고등학교,광주,남구,문화·예술,"수피아여자중고등학교는 전남광주통합특별시 남구 양림동에 있는 사립학교로 1908년 배유지(Dr. Eugene Bell) 선교사에 의해 설립됐다. 교육사적·종교사적으로 가치 있는 건축물을 보유한 이곳은 광주 지역 근대건축의 변천사를 여실히 보여주고 있다. 수피아여자중고등학교에서 가장 오래된 건물은 구 수피아여학교 수피아홀이다. 당시에 일반적으로 사용되던 붉은 벽돌이 아니라 회색 벽돌로 지은 것이 특징으로, 중앙의 현관 포치 위쪽에 박공을 두어 정면성을 강조하고 있다. 배유지기념예배당은 학교 설립자인 배유지 선교사를 추모하기 위해 건립한 건물로 규모는 작고 아담하지만, 장식적인 요소가 많고 건축 기법이 독특하고 조화롭다. 윈스브로우 여사의 생일 헌금으로 건축한 구 수피아여학교 윈스브로우홀은 좌우 대칭의 중복도형으로 정면 출입구에 설치한 아담한 돌출 현관 포치가 인상적이다. 학교 후문 안에는 1995년 건립한 광주 3·1 만세 운동 기념비가 위치해 있다. 앞면에는 ‘광주 3.1 만세 운동 기념’이 새겨져 있고, 뒷면은 광주 3.1 만세 운동에 앞장섰기 때문에 옥고를 치른 수피아 학생들의 이름을 새겨 길이 기념하고자 했다.",전남광주통합특별시 남구 백서로 13 (양림동),,35.1368703131,126.9096335919,,,http://tong.visitkorea.or.kr/cms/resource/79/3366679_image2_1.jpg,90,True,True,False,True,,,,,,active,0.5,,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,3460731,광주여성영화제,광주,동구,축제·공연,"매년 광주에서 열리는 이 축제는 영화 상영뿐만 아니라 워크숍, 세미나, 패널 토크 등도 진행되어, 영화에 대한 심도 깊은 논의와 함께 여성 영화인의 창작 환경을 향상시키는 데 기여한다. 광주여성영화제는 여성 영화인의 네트워크를 활성화시키고, 성평등과 사회적 메시지를 전파하는 중요한 문화 행사로 자리 잡았다.",전남광주통합특별시 동구 중앙로160번길 16-7 (불로동),,35.1468609363,126.9146634529,062-515-6560,http://www.wffig.com/,http://tong.visitkorea.or.kr/cms/resource/26/3460726_image2_1.jpg,120,False,False,False,,,,,,,active,0.5,http://www.wffig.com/,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,131450,광주북구청소년수련관,광주,북구,체험·스포츠,"전남광주통합특별시 북구 문흥동 문화공원에 위치하고 있는 광주북구청소년수련관은 조용하고 쾌적한 도심 속의 휴식공간으로 다양한 편의시설을 갖추고 있다. 또한 청소년들이 언제든지 이용할 수 있는 운동장과 체육시설, 공연장이 있어 청소년들의 문화생활의 선구자적 역할을 수행하고 있다. 또한 청소년들이 영화를 만들 수 있는 청소년멀티미디어센터, 최신 뮤직비디오와 영상, 음악 등을 감상할 수 있는 음악감상실 등 다양한 시설을 갖추어 청소년들이 바르고 슬기롭게 자랄 수 있도록 다양한 프로그램과 이벤트 행사를 개최하고 있다. 청소년수련관에서는 청소년의 문화의식 함양, 정신수련 등을 위해 청소년 대상의 다양한 프로그램을 개발, 운영중에 있다. 독서, 보드게임, 미술, 논술, 오카리나, 회화력영어 등의 문화 생활을 위한 사회교육을 운영하고 있으며, 이외에 댄스스포츠, 챠밍디스코, 에어로빅, 요가 등 생활체육 분야의 교육도 진행중이다.",전남광주통합특별시 북구 대천로 86 (문흥동),,35.1848927862,126.9166678776,,http://www.bukguyouth.net,http://tong.visitkorea.or.kr/cms/resource/16/1892816_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,http://www.bukguyouth.net,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2739385,광주시패밀리랜드 카라반캠핑장,광주,북구,체험·스포츠,"광주 패밀리랜드 카라반 캠핑장은 우치공원 내 잔디광장 7천여㎡ 부지에 조성된 럭셔리 캠핑장으로 도심 속 자연에서 낭만을 즐길 수 있는 힐링 공간이다. 모든 카라반은 최신형 편의시설이 갖춰져 있으며, 국내에서 볼 수 없는 미국 포레스트리비사의 초대형 카라반을 설치하여 압도적인 스케일을 자랑한다. 캠핑과 함께 체육, 예술, 놀이, 관람 등 다양한 문화생활을 즐길 수 있는 시설이 마련되어 있어 가족, 연인, 친구와 함께 다양한 체험을 경험하실 수 있다. 카라반은 4인용 루비, 6인용 에메랄드 A(입식 테이블), 에메랄드 B(좌식 테이블), 다이아몬드 등 4가지 타입으로 구성되어 있다.",전남광주통합특별시 북구 우치로 677 (생용동),,35.2237436949,126.9014654688,,https://familylandcamping.com/index.html,http://tong.visitkorea.or.kr/cms/resource/42/2739842_image2_1.JPG,150,False,False,True,,,,,,,active,0.5,https://familylandcamping.com/index.html,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2728916,승촌보오토캠핑장,광주,남구,체험·스포츠,"영산강 승촌보 캠핑장은 시내에서의 접근성이 아주 좋고, 유적공원부터 문화장터, 문화관, 자전거 길, 선착장, 축구장, 캠핑장 등등 다양한 볼거리와 즐길 거리를 갖추고 있어 당일치기로도, 1박 2일 캠핑 장소로 최적의 환경을 갖추고 있다. 2012년 개장했으며 9980㎡의 부지에 캠핑장 53면을 갖추고 있고 세척장, 화장실, 샤워장, 전기시설을 이용할 수 있다. 또한 화로대 사용이 가능해 바비큐 파티도 가능하다. 캠핑 외에도 즐길 거리가 많은 이곳은 넓게 펼쳐진 산책로에서 산책을 하거나 자전거길에서 영산강을 보며 나들이하기에도 좋다. 또한 영산강문화관에서 영산강과 승촌보에 대한 소개를 담은 전시를 볼 수 있고 전망대에서 탁 트인 풍경과 경치를 감상할 수도 있다. 운동을 좋아하는 이들에게도 이곳은 최적의 장소인데, 근처에 축구장이 있어 다양한 스포츠를 즐기며 친구, 가족들과 재미있는 시간을 보낼 수 있다.",전남광주통합특별시 남구 승촌보길 90 (승촌동),,35.0660063695,126.7611512602,,https://camp.xticket.kr/web/main?shopEncode=a1535c44b7b5b3ab38fd902f0c58f8600f1a57e45999ac4b1a7b8c321f1d2df5,http://tong.visitkorea.or.kr/cms/resource/87/2728987_image2_1.jpg,150,False,False,True,,,,,,,active,0.5,https://camp.xticket.kr/web/main?shopEncode=a1535c44b7b5b3ab38fd902f0c58f8600f1a57e45999ac4b1a7b8c321f1d2df5,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,2661532,시민의 숲 야영장,광주,북구,체험·스포츠,"광주시민의 숲 야영장은 전남광주통합특별시 시민들에게 도심 속 자연친화적 휴식공간을 제공하기 위한 목적으로 2015년에 조성되었다. 총면적은 9,000㎡이며, 주요 시설로는 야영장 57면과 관리소가 있으며, 부대시설로는 화장실, 취사장, 샤위실, 전기시설, 녹지공간 등이 있다. 인근 영산강과 수변공원의 환경과도 절묘하게 어우러져 초록의 자연친화적이란 말이 어울린다. 대부분의 사이트에 큰 나무들이 드리워져 그늘을 즐기며 해먹을 설치할 수 있다는 점이 광주시민의 숲 야영장의 장점이다. 게다가 산책로도 잘되어 있어 아침, 저녁으로 산책하기에도 좋다. 특히, 유모차를 끌고 다녀도 부담 없는 곳이라 어린아이를 동반한 가족들이 많이 찾는다.",전남광주통합특별시 북구 추암로 190 (월출동),,35.2327865214,126.8662155837,,http://www.grandculture.net/gwangju/donggu/toc/GC60000635,http://tong.visitkorea.or.kr/cms/resource/31/2661531_image2_1.jpg,150,False,False,True,,,,,,,active,0.5,http://www.grandculture.net/gwangju/donggu/toc/GC60000635,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,1622267,염주실내수영장,광주,서구,체험·스포츠,염주종합체육관 시설 내에 있는 수영장으로 주 1회 정기검사와 수시 검사를 통한 수질 개선으로 이용시민에게 양질의 수질을 제공하며 시민의 건강과 삶의 질을 향상하기 위해 노력하고 있다. 실내수영장 1층에는 직영으로 운영하는 헬스장이 있는데 수영장 회원만 이용 가능하며 수영복 매장도 있어 따로 수영복 매장에 갈 번거로움 없이 바로 구매가 가능하다.,전남광주통합특별시 서구 금화로 278 (풍암동),,35.1366531569,126.8791807340,,https://www.gmcc.co.kr/menu.es?mid=a10105010100,http://tong.visitkorea.or.kr/cms/resource/14/1587814_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://www.gmcc.co.kr/menu.es?mid=a10105010100,2026-06-30T21:27:26+00:00,,Type3,draft
tourapi,2763536,주노글램핑 인 광주시,광주,서구,체험·스포츠,"주노 글램핑은 전남광주통합특별시 서구 도심 속에 자리한 글램핑장이다. 부지를 자연 친화적으로 조성해 도시에서 멀리 떨어져 있는 숲속에서 캠핑을 하는듯한 착각이 든다. 캠핑장 중앙으로 분수를 뿜는 수영장을 배치해 한여름에도 시원한 물놀이와 캠핑을 즐길 수 있다. 캠핑장은 글램핑 10개 동을 운영 중인데 객실 내부는 침대, 에어컨, 냉장고, 식기류, 취사도구, 테이블, 의자 화장실, 샤워장, 개수대 등 편의 시설이 잘 마련되어있다. 캠핑장 주변으로 상무시민공원, 5·18 기념 광원, 운천저수지 등 관광지가 많다.",전남광주통합특별시 서구 상무자유로 29-1 (치평동),,35.1535227638,126.8370562598,,https://062town.com,http://tong.visitkorea.or.kr/cms/resource/20/2763420_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,https://062town.com,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,2718673,휴파크 광산점,광주,광산구,체험·스포츠,전남광주통합특별시 광산구 용진산 아래 지산저수지가 내려다 보이는 곳에 위치한 휴파크 광산점은 국민여가 친환경 오토캠핑장이다. 도심 속 작은 힐링 장소로 일상에 지친 사람들이 아름다운 환경에서 휴식을 즐길 수 있도록 카라반 4인용과 6인용이 준비되어 있다. 1인 기준은 만 5세 이상부터이며 숙박료는 선결제로 이뤄지고 그 외에 바비큐나 장작 등 이용은 현장 결제로 이루어진다.,전남광주통합특별시 광산구 탑동길 345 (지산동),,35.1953634646,126.7303952125,,http://gs.hupark.com/?iFlag=3,http://tong.visitkorea.or.kr/cms/resource/00/3033500_image2_1.jpg,150,False,False,False,,,,,,,active,0.5,http://gs.hupark.com/?iFlag=3,2026-06-30T21:26:27+00:00,,Type3,draft
tourapi,127480,가거도,전남,신안군,관광지,"가거도(소흑산도)는 중국의 새벽닭 울음소리가 들릴 만큼 중국 땅과 가깝다는 우리나라 최서남단의 섬으로, 독실산(639m)의 산세가 높고 절벽으로 형성되어 웅장한 절경을 자랑하는 섬이다. 가거도의 섬등반도는 서쪽에 있는 반도 형태의 지형으로 해안선 주변으로 반도 전체가 주상절리를 이루고 있기 때문에 섬등병풍 바위라고도 불린다. 기암절벽으로 이루어진 암봉과 병풍처럼 펼쳐진 해식애가 일대 장관을 이루며, 특히 낙조 경관이 아름답다. 가거도라는 이름은 가히 살만한 섬이라는 뜻에서 붙었다고도 하고, 가도 가도 뱃길의 끝이 보이지 않는 섬이라해서 가거도라 불리었다는 설도 있다. 가거도는 서해안 어업전진기지로서 매우 중요한 섬이다. 한중일 어선들의 각축장이 되어 있는 황금 어장이기도 하고, 국토의 최서남단에 있기에 지리적, 외교적, 정치적으로 중요한 섬이기도 하다. 멸치, 조기, 갈치, 다랑어, 돔 등 온갖 고기들이 모여들기 때문에 연중 많은 낚시객들이 찾는 섬이며, 가거도 등대 앞바다에는 천연기념물인 바닷새의 번식지 국흘도(구굴도)가 있다. 여름철새인 슴새와 뿔쇠오리가 이 무인도에 둥지를 틀고 번식하는 등 백여 종의 철새들이 봄과 가을에 가거도에서 쉬거나 번식을 한다.",전남광주통합특별시 신안군 흑산면 가거도길 38-2,,34.0520609879,125.1263860145,061-246-5400,https://tour.shinan.go.kr/home/tour/island_tour/heuksan/place/place_12/page.wscms,http://tong.visitkorea.or.kr/cms/resource/28/3572128_image2_1.jpg,90,False,False,False,,,,,,,active,0.5,https://tour.shinan.go.kr/home/tour/island_tour/heuksan/place/place_12/page.wscms,2026-06-30T18:44:28+00:00,,Type1,draft
tourapi,126273,가계해수욕장,전남,진도군,관광지,"바닷물이 갈라지는 현대판 모세의 기적으로 유명한 신비의 바닷길옆에 위치한 해수욕장이다. 넓은 백사장과 다도해상을 마주하고 풍경이 아름다운 해수욕장으로 백사장 길이는 3㎞이다. 교통이 편리할 뿐 아니라 넓은 주차장과 샤워장, 음수대 등 편의시설이 잘 갖추어져 있고 교통이 편리하여 자가용을 이용한 피서객들이 많이 찾는다. 해수욕장 인근에는 조형물들이 있어서 포토존으로 인기가 좋으며 해변가를 따라 소나무와 잔디가 있어 나무아래 그늘에서 햇볕을 피할 수 있고 초록색과 파란 바다색이 어우러져 아름다운 경치를 즐기며 물놀이와 휴식을 즐길 수 있다. 또한, 갯바위와 선착장, 무인도에서 감성동, 도다리, 농어, 숭어, 장어, 보리멸 등의 바다낚시를 즐길 수 있다. 인근에 진도해양생태관, 진도 신비의 바닷길, 금호도 등의 관광지가 있다.",전남광주통합특별시 진도군 고군면 신비의바닷길 47 (고군면),,34.4354594945,126.3547412438,061-540-6605,https://www.jindo.go.kr/tour/tour/info/nature/002.cs?act=view&infoId=1&category=002&searchCondition=&searchKeyword=&pageIndex=1&m=57,http://tong.visitkorea.or.kr/cms/resource/36/3079736_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://www.jindo.go.kr/tour/tour/info/nature/002.cs?act=view&infoId=1&category=002&searchCondition=&searchKeyword=&pageIndex=1&m=57,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,127423,가마골계곡,전남,담양군,관광지,"담양군 용면 용연리에 소재한 용추봉(523m)을 중심으로 사방 4㎞에 걸쳐 형성되어 있는 계곡이다. 그다지 산이 높다고는 할 수 없으나 총 311,000㎡의 넓은 규모에 울창한 숲 사이의 계곡과 맑은 물, 기암괴석이 수려한 경관을 이루고 있다. 입구에서부터 계곡을 따라 올라가면 크고 작은 폭포와 연못이 곳곳에 있어 걸음을 멈추게 한다. 수림도 잘 형성되어 풍부한 그늘을 만들고 있으며 중간중간 쉬기 좋은 쉼터가 잘 조성되어 있다. 계곡의 도로를 따라 안쪽으로 더 깊이 들어가면 입장료를 내고 들어가는 가마골 생태공원이 나온다. 가마골 생태정원은 계곡 입수가 불가하지만 하류쪽 가마골 계곡은 물놀이가 가능하다. 자연미는 덜하지만 길이 잘 닦여있고 계곡 주변으로 캠핑장, 펜션, 식당 등이 위치해있어 야영과 물놀이와 함께 숙식이 가능하다. 가마골 계곡이 합류하는 담양호가 인접해 있으며 차량 이동 20분, 약 16㎞ 지점에 담양리조트, 차량 이동 24분 거리에 담양읍이 있다.",전남광주통합특별시 담양군 용면 용소길 261,,35.4451873670,127.0227046757,061-380-3492,,http://tong.visitkorea.or.kr/cms/resource/35/3027135_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,,2026-06-30T18:44:28+00:00,,Type3,draft
tourapi,126289,가마미해수욕장,전남,영광군,관광지,"영광읍 서쪽 24㎞ 거리에 위치한 해수욕장으로 1925년에 개장하였다. 길이 1㎞, 폭 200m의 백사장이 반달 모양으로 드리워져 있으며, 2,000여 그루의 울창한 소나무숲이 해안을 따라 길게 펼쳐져 있어 아늑한 분위기를 자아낸다. 수심은 1~2m에 불과하고 물이 깨끗해서 호남 3대 해수욕장의 하나로 꼽힌다. 가마미라는 해수욕장 이름은 뒤편에 있는 금정산의 산세가 마치 멍에를 멘 말의 꼬리처럼 생겼다 하여 가마미(駕馬尾)라고 하였다고 한다. 천연기념물 노랑부리백로와 괭이갈매기가 서식하고 있다. 해수욕장의 앞쪽으로는 숱한 섬들이 올망졸망 떠 있고, 그 바다 위로 한가로이 항해하는 어선들의 모습은 평화롭기 그지없다. 또한 칠산바다를 붉게 물들이는 이 곳의 서해낙조는 동해일출과는 사뭇 다른 운치를 안겨준다. 해수욕장 근처에는 뛰어난 해안 풍광을 자랑하는 백수해안관광도로, 바다낚시터로 유명한 돔배섬, 크기와 모양이 비슷한 섬 7개가 일자형으로 수평선 위에 떠 있는 칠산도가 있다. 해질 무렵 뒷편 금정산에 올라 바다 속으로 사라져가는 석양을 조망하는 것도 좋다.",전남광주통합특별시 영광군 홍농읍 가마미로 355,,35.3997293920,126.4090769892,061-356-1020,https://tour.yeonggwang.go.kr/tour2?site=tour_2019&mn=7405&type=view&t_idx=4279,http://tong.visitkorea.or.kr/cms/resource/63/3018763_image2_1.jpg,90,False,False,False,True,,,,,,active,0.5,https://tour.yeonggwang.go.kr/tour2?site=tour_2019&mn=7405&type=view&t_idx=4279,2026-06-30T18:44:28+00:00,,Type3,draft
