source,source_place_id,hashtags,nature,culture,art,food,activity,sports,healing,festival,semantic_text,taxonomy_version,labeling_method,labeling_confidence,labeling_evidence,reviewed_at
gwangju_tour,history.cs:141,#역사|#전통,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"김봉호 가옥 1946년에 지은 집으로 안채, 문간채 등과 축사를 갖추고 있다. 안채는 앞면 6칸·옆면 1칸 규모의 건물로 왼쪽에서부터 방·부엌·큰방·대청마루·건넌방 순으로 되어 있다. 큰방과 대청마루, 건넌방 위에는 대청 다락방을 설치하였는데, 3칸 규모로 넓고 높이도 높아 특이하다. 문간채는 앞면 5칸·옆면 2칸 규모이며 지붕은 서양식 기와를 얹었다. 외양간·대문·방·헛간·뒷간으로 구성되어 있다. #역사 #전통",1.0.0,import,0.4,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=141"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,history.cs:96,#역사|#문화유산|#예술|#느린여행|#야간|#야경,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.75,"박용철생가(용아생가) 이 곳은 우리나라 현대 문학의 개척자 중 한 사람으로 초창기 시단을 빛낸 시인 용아 박용철(1904∼1938) 선생의 생가이다. 선생은 이곳에서 새로운 문명을 소개하고 자주독립 정신을 일깨워 주기도 하였다. 용아의 생가는 1970년대 새마을 사업으로 초가지붕을 시멘트 기와와 슬레이트 등으로 개량하였으나 1995년 문화재 복원 사업을 실시, 다시 초가지붕으로 복원하여 관리하고 있다. 본채와 사랑채, 행랑채, 사당, 서재 등이 남아 있다. 본채는 정면 5칸, 측면 2칸으로 높다란 막돌 기단 위에 세웠다. 왼쪽은 부엌이며, 중앙 2칸은 방인데, 4개로 나누어 열리는 문을 갖고 있다. 나머지 2칸은 2개로 열리는 정자 살문이다. 사랑채도 5칸인데 오른쪽부터 부엌, 방, 마루의 차례로 되어 있다. 사당은 정면 3칸 , 측면 1칸의 맞배지붕이다. 행랑채는 4칸으로 사랑채로 들어가는 대문이 있다. 이 집은 용아의 고조부가 지었다고 전해지나 19세기 후반에 지은 것으로 추정된다. 박용철 선생은 광주 공립 보통학교와 서울의 배재고등학교를 졸업했고 동경 청산학원에서 공부하면서 김영랑과 사귀게 되었다. 졸업 후 다시 외국어학교 독문과에서 수학한 후 연희전문학교를 수학하고 고향에 돌아와 문학활동에 전념하였다. 김영랑, 정지용, 정인보, 변영로 등과 문학 동인으로 활동하였으며, 1930년 「문예월간」을 창간하여 외국문학을 소개하였다. 1931년에는 김영랑, 정지용 등과 함께 순수시 전문지인 「시문학」을 발간하여 창간호에 대표작인 「떠나가는 배」「밤기차에 그대를 보내고」등을 발간하였고, 극예술연구회의 동인으로 신극운동을 전개하였으며, 해외 시의 이론을 번역하여 소개하기도 하였다. 이 무렵 문단은 프로문학에 깊은 영향을 받았으나, 그는 김영랑 등과 함께 순수시 운동을 펼쳤다. 정렬적이고 남성적인 그의 시세계는 30년대 서정시 발전에 선구적 역할을 하였다. 선생이 시를 통하여 마음을 가다듬어 곱게 바치려 한 것은 티끌없이 향 맑은 시혼의 순정 세계였다. 그러나 그는 1938년 35세의 젊 #역사 #문화유산 #예술 #느린여행 #야간 #야경",1.0.0,import,0.53,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=96"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,history.cs:1260,#역사|#전통,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"서강사 서강사는 방림동 현재 숭신공고 밑에 위치해 있으며 고려 태사공 윤신달(삼한공신)을 주벽으로 하고 개국백 문 숙공 윤관, 호조상서 문강공 윤언이, 남원백 벽송 윤위, 함안백 행촌 윤돈, 영평부원군 문현공 윤보 등 6위를 배향한다. 경내에는 강당인 경모제가 있으며 서강사묘정비가 세워져 있다. 건물은 3단의 화강석기단 위에 정평주초를 놓고 원주기둥을 세워정면 3칸 측면 1칸의 골기와 팔작지붕 정면으로 되어있다. 네귀에는 각3개씩 처마를 받치는 활주를 세웠으며 창방위의 주두에는 뺄목을 결구하고 평주와 평주사이에 1개의 변형소로를 끼워 장혀와 납도리를 가구하였다. 내부는 우물천정으로서 2고주 5량집이다. 창호는 좌우 편문으로되어 있고 중앙은 2분합겹문으로 교살창으로 장식하였다. 인방밑에는 머름을 두고 상인방 위에도 머름을 설치하여 안상의 무늬를 넣었다. 처마는 평고대를 끼워 겹처마로 되어있고 2익공식을 따르고 있다. 전면에는 단청이 비교적 잘되어 있고 대문은 평3문으로 되어 있으며 제일은 음력 3월 18일이다. #역사 #전통",1.0.0,import,0.4,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1260"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,history.cs:1257,#역사|#민주인권|#전시|#가족체험|#아이동반|#주차가능,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,"선교기념비 5·18 민주화운동 당시 시민군 대변인으로 활동했던 윤상원 열사를 기리는 공간이다. 그는 들불야학을 열어 가난한 청년들과 노동자들에게 배움을 나누던 스승이자, 최후까지 도청에 남아 계엄군과 싸우다 서른 살의 젊은 나이로 산화한 광주의 대표적 민주열사다. 생가 내부는 자료전시관으로 사용 중인데, 윤상원 열사뿐 아니라 그와 영혼결혼식을 올렸던 박기순 열사의 고귀한 삶과 정신을 돌아볼 수 있도록 꾸며졌다. 1970년대 후반 들불야학에서 만나 인연을 쌓았던 이들은 민주항쟁과 불의의 사고로 인해 젊은 나이로 생을 마감했다. 이들의 죽음을 안타까워한 가족과 친지들이 영혼결혼식을 올리게 됐고, 이때 5·18을 상징하는 노래가 된 이 헌정됐다고 한다. 노래뿐 아니라 ""오늘 우리는 패배할 것이다. 그러나 내일의 역사는 우리를 승리자로 만들 것이다""라고 했던 윤상원 열사의 말은 지금도 민주화운동을 상징하는 인터뷰로 깊은 여운을 남긴다. #역사 #민주인권 #전시 #가족체험 #아이동반 #주차가능",1.0.0,import,0.53,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/history.cs?act=view&infoId=1257"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1244,#정원|#역사|#전통|#예술|#전시|#공방체험|#참여형|#실내|#비오는날|#주차가능,0.5,0.75,0.75,0.0,0.75,0.0,0.0,0.0,"광주광역시 남구문화원 우리는 문화가 모든 힘의 원천인 문화의 시대에 살고 있다. 또한, 국민소득증대와 주 5일 근무제가 확산됨에 따라 여가문화의 효율성 증대가 관심사로 부각되고 있다. 이러한 시대에 흐름에 발맞추어 지역의 전통문화와 역사를 전승하고 발전시키기 위해 만들어진 것이 광주 남구문화원이다. 1999년 3월 24일 설립된 남구문화원은 지식과 정보, 그리고 문화적 창조력이 지역 발전, 나아가서는 국가 발전의 원동력이 된다는 의식으로 주변의 다양한 문화와 교류하며 우리 문화를 창조적으로 발전시키기 위해 최선을 다하고 있다. * 주요 사업 * 지역문화 발전과 시민을 위한 문화 프로그램을 운영하고 있다. 우선 지역 주민을 위한 문화 프로그램으로는 단소반, 대금반, 장구반, 꽃꽂이반, 숯공예반, 한지공예반, 노래교실 등의 다양한 문화교실을 들 수 있다. 또한, 전통문화 중심의 금당문화대학을 12주간 운영하여, 광주 및 전남 지역의 문화유적답사를 진행한다. #정원 #역사 #전통 #예술 #전시 #공방체험 #참여형 #실내 #비오는날 #주차가능",1.0.0,import,0.55,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1244"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1247,#역사|#전통|#예술|#전시|#참여형|#축제|#실내|#비오는날|#주차가능,0.0,0.75,0.75,0.0,0.5,0.0,0.0,0.5,"광주광역시 동구문화원 지방문화원진흥법에 의하여 1997년 8월 개원한 순수 민간 문화단체로 전통문화를 계승, 보존하고 지역문화사회계발 및 향토문화진흥을 목적으로 설립된 비영리 특별법인이다. 현재 “향토문화 알고, 찾고, 가꾸기”를 기치로 하여 전통문화의 파수꾼으로서의 역할을 수행하고 있다. 또 이를 기반으로 한민족의 우수한 문화와 현대문화를 창달, 보존, 전승, 발전시키는 것을 주된 목적으로 하고 있다. *주요 사업 * 광주 동구문화원에서는 향토사료의 수집,보존,발표 및 민족문화 정체성 확립, 지역주민 자긍심 및 애향심 고취시키기 위해 지역(향토)문화 조사,연구사업을 진행하고 있다. 또한 우리문화의 세계화 및 관광 및 문화산업 창출을 모색하는 지역축제 개발, 육성 사업을 하고 있으묘 그 밖에 지역주민 문화의식 함양사업과 지역환경보존등 지역사회발전을 위한 문화활동을 펼치고 있다. #역사 #전통 #예술 #전시 #참여형 #축제 #실내 #비오는날 #주차가능",1.0.0,import,0.5,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1247"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1249,#역사|#전통|#예술|#공방|#체험|#교육|#축제|#실내|#비오는날|#아이동반,0.0,0.75,0.75,0.0,1.0,0.0,0.0,0.5,"광주광역시 북구문화원 예로부터 광주는 예향, 미향, 의향이라 불리웠으며, 지금 광주에서는 예향 광주를 명실상부한 아시아문화중심도시로 만들기 위해 문화수도 조성사업을 통해 문화산업 인프라가 대폭 확대되고 있다. 북구는 광주에서 가장 많은 인구와 넓은 면적을 가지고 있으며, 광주의 역사와 문화를 촘촘히 새겨 놓은 광주 역사문화의 생생한 지도라고 할 수 있다. 광주의 역사와 전통을 바탕으로 출범한 광주북구문화원은 매년 음력 삼월 삼지 날 화전부치기와 민속놀이 경연, 무드리국악경연대회, 가족사랑 그리기 글쓰기대회, 민속놀이 체험마당, 문화역사유적지 탐방, 가족단위의 창작(애송)시 낭송대회 등 다양한 장르의 참여형 문화 행사를 개최하여 지역주민의 삶의 질을 향상시키고 문화향수를 고양하기 위해 최선의 노력을 다하고 있다. * 문화 프로그램 * 문화학교 지정을 통한 예산 확보로 다양한 전통 문화 예술교육프로그램을 실시하며 정기적인 사회교육강좌를 통한 어린이에서부터 노인에 이르기까지 우리의 다양한 문화 장르를 교육하고 있으며 아울러 우리 문화 지킴이 교육을 통해 우리 지역의 역사와 문화를 올바르게 이해하도록 노력하고 있다. (가족과 함께하는 화전부치기와 민속놀이, 무드리 국악대회, 가족사랑 그리기 글쓰기대회, 참여하는 민속놀이 체험 마당, 문화역사 유적지탐장, 사회교육강좌, 우리문화지킴이, 가족창작(애송)시 낭송대회, 무등문화 발간 등) #역사 #전통 #예술 #공방 #체험 #교육 #축제 #실내 #비오는날 #아이동반",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1249"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1245,#역사|#전통|#예술|#전시|#교육|#참여형|#실내|#비오는날|#주차가능,0.0,0.75,0.75,0.0,0.75,0.0,0.0,0.0,"광주광역시 서구문화원 우리는 문화가 모든 힘의 원천인 문화의 시대에 살고 있다. 또한 국민소득증대와 주 5일 근무제가 확산됨에 따라 여가문화의 효율성 증대가 관심사로 부각되고 있다. 이러한 시대에 흐름에 발맞추어 지역의 전통문화와 역사를 전승하고 발전시키기 위해 만들어진 것이 광주 서구문화원이다. 서구문화원은 지식과 정보, 그리고 문화적 창조력이 지역 발전, 나아가서는 국가 발전의 원동력이 된다는 의식으로 주변의 다양한 문화와 교류하며 우리 문화를 창조적으로 발전시키기 위해 최선을 다하고 있다 * 서구문화원의 주요 사업 * 서구문화원은 지역문화 발전과 시민을 위한 문화 프로그램을 운영하고 있다. 우선 지역 주민을 위한 문화강좌와 경로효친선양사업, 문예활동, 국가시책 홍보활동, 향토사료 발굴 조사, 고유문화예술 전승, 지역사회교육, 전국학생 국악 경연대회 등을 개최하고 있다. #역사 #전통 #예술 #전시 #교육 #참여형 #실내 #비오는날 #주차가능",1.0.0,import,0.5,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1245"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:1242,#박물관|#예술|#전시|#체험|#축제|#시즌한정|#실내|#비오는날|#아이동반|#주차가능,0.0,0.75,1.0,0.0,0.5,0.0,0.0,0.75,"광주비엔날레전시관 광주비엔날레 전시관은 1994년 창설된 이래 수많은 전시회를 통해 대한민국을 비롯한 세계 미술 문화에 큰 기여를 해오고 있는 곳이다, 비엔날레를 통해 수많은 사람들에게 즐거움과 삶의 의욕을 줄 수 있도록 노력하고 있으며 한국 작가들이 세계로 진출하기 위한 통로 역할을 하고 있다. 특히, 비엔날레 전시회는 일회성 행사로 끝나지 않고 비엔날레의 터전인 광주의 지역적 가치를 높이며 지속 가능한 플랫폼이 되기 위해 다양한 시도를 하고 있다. 코로나 시대를 맞아 온라인 서비스도 진행해 현장 방문이 어려운 시민들에게 전시 서비스를 체험할 수 있도록 제공하고 있다. 광주디자인비엔날레 전시 기간에는 본 전시, 특별전, 국제 학술 행사 등 다양한 행사와 전시 관람, 체험도 가능하다. #박물관 #예술 #전시 #체험 #축제 #시즌한정 #실내 #비오는날 #아이동반 #주차가능",1.0.0,import,0.57,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=1242"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,culture.cs:82,#박물관|#예술|#전시|#가족체험|#피크닉|#공원|#축제|#공연|#실내|#비오는날,0.0,0.5,1.0,0.0,0.5,0.0,0.75,0.75,"광주시립미술관 1992년 개관 이래 광주와 전라남도에 연고를 둔 예술가의 작품을 전시하며 지역의 현대미술을 알리고 후원해왔다. 1995년 비엔날레관을 개관하며 광주비엔날레가 국제적 행사로 자리 잡는데에도 중요한 역할을 했다. 미술관 소장품을 선보이는 상설전 외에 특정 주제로 국내외 우수 작가들의 작품을 소개하는 기획 전시를 진행하며, 국제레지던기와 북경창작센터, 청년예술인지원센터를 통해 지역작가의 창작활동을 적극 지원한다. 전신관은 본관을 비록해 사진전시관, 어린이미술관으로 이루어져 있으며 금남로 분관, 옛 전남도지사 공관에 들어선 하정웅미술관, 서울 인사동에 위치한 G&J 갤러리까지 총6개관을 아우른다. ○시설현황 - 주요시설: 전시실, 수장고, 강당, 세미나실, 자료실, 문화센터 - 야외시설: 팔각정, 운동시설(테니스장 등 5종), 야외공연장, 잔디공원 #박물관 #예술 #전시 #가족체험 #피크닉 #공원 #축제 #공연 #실내 #비오는날",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/culture.cs?act=view&infoId=82"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1301,#숲|#정원|#로컬푸드|#전통음식|#시즌한정|#실내|#비오는날|#주차가능,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.5,"거목한정식 길모퉁이를 돌아서면 기와가 있는 돌담이 나오고, 대문 안으로 들어가면 50년 된 태산목이 그늘을 드리우는 한정식집인 거목 한정식. 봄에는 철쭉꽃, 가을에는 국화꽃 향기가 가득한 이 곳은 남도의 맛을 정갈하고 소박하게 내놓고 있는데, 10년의 세월 동안 변하지 않는 맛으로 계절에 따라 식단에 변화를 준다. 4인 기준 한상으로 차려지고 개별적인 일품메뉴는 없다. 구절판과 삼합, 삼계탕을 필두로 모듬전, 대하, 잡채, 두릅, 불고기, 조기 등 각종 해산물요리를 먹는다면 맛있고 든든한 식사가 될 것이다. 또한 꽃게찜, 조기, 더덕철판이 추가되는 다음 단계는 계절감을 느낄 수 있는 식단이다. 가장 큰 상에는 연포탕, 용봉탕를 비롯해 양팽이구이와 돼지애저까지 곁들여져서 회갑연 같은 집안 대소사 모임에 좋은 식단이다. 마당 한쪽에 있는 가마솥에서는 한정식단의 마지막을 마무리 하는 대통밥이 나오는데, 대통밥에서는 대나무 향이 은은하게 배어나와 입안을 깔끔하게 정리해주어 식사의 마무리를 장식한다. #숲 #정원 #로컬푸드 #전통음식 #시즌한정 #실내 #비오는날 #주차가능",1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1301"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1313,#로컬푸드|#전통음식|#실내|#비오는날|#주차가능,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,"계림동잔치집 메뉴는 국수, 만두, 수제비, 김밥, 약계란등이 있으며, 국수는 잔치국수, 비빔국수, 열무국수, 콩국수(여름 한정)가 있다. 그 중 잔치국수는 매장에서 직접 낸 멸치육수가 진한 맛이 일품이며 열무국수는 직접 담근 열무 물김치의 시원한 맛이 별미이다. 만두는 새우만두인데, 다진 새우와 돼지고기가 들어가있고 쫀득한 만두피의 식감이 매력적이다. 약계란은 멸치 국물에 달걀을 사흘간 삶아 짭조름하고 구수한 맛이 일품이다. 김밥은 매일 아침 신선한 재료를 준비하는데 원조, 진미, 제육 세종류가 있다. 원조 김밥은 옛집에서 먹었던 추억 있던 맛을 느낄 수 있고 진미 김밥은 다진 진미채가 들어가 재미있는 식감을 느낄 수 있다. 제육 김밥은 고기와 상추쌈이 들어가 있는 김밥이며 한입에 상추쌈의 맛을 느낄 수 있다. #로컬푸드 #전통음식 #실내 #비오는날 #주차가능",1.0.0,import,0.4,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1313"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1111,#자연|#로컬푸드|#시장|#시즌한정|#실내|#비오는날,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.75,"계절따라 자연의 변화를 밥상에 친정어머니에게 대물림한 손맛으로 2대째 내려오는 곳이다. 맛있는 음식을 위해 반드시 매일 아침 시장에서 사 온 제철 생선의 생물만 사용하는 것이 가장 큰 매력이다. 제철 생선을 고집하다 보니 계절 따라 주 메뉴와 밑반찬이 조금씩 바뀐다. 간수 뺀 3년 된 천일염으로 직접 담근 젓갈, 양념이 듬뿍 들어간 게미진 맛의 김치, 삼삼한 나물 모두 맛난 엄마 손맛을 떠올리게 한다. 가장 인기 있는 달콤 짭짜름 전복 조림부터 탱탱 쫀득하면서도 보들보들한 주꾸미 초무침, 제철 생선을 사용한 전과 조림, 병어·도다리·서대조림 등 자연의 변화가 오롯이 밥상 안에 담겼다. #자연 #로컬푸드 #시장 #시즌한정 #실내 #비오는날",1.0.0,import,0.47,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1111"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1093,#자연|#민주인권|#예술|#공연|#로컬푸드|#느린여행|#야간|#실내|#비오는날,0.5,0.75,0.75,0.75,0.0,0.0,0.5,0.5,"공오일팔 소시민의 문화사랑방 밤이 되면 어두워지는 동구 남동 인쇄골목을 밝게 해보자는 생각에서 시작된 이곳은 밤 12시가 넘어서도 찾아갈 수 있는 차와 술, 음악, 예술작품이 있는 문화사랑방이다. 수많은 LP음반, 지역작가들의 작품들이 잔잔한 음악과 어우러져 문화를 어느 특정한 공간이 아니라 자연스럽고 편안하게 생활주변에서 접할 수 있도록 했다. 술안주로는 동서화합 차원에서 1980년 5월 광주 공동체정신을 상징하는 주먹밥과 부산어묵으로 했다. 광주만의 특색을 살린 칵테일도 있다. 해마다 5월18일~27일에는 5·18민주화운동을 생각하며 무료로 주먹밥을 나눠주기도 한다. #자연 #민주인권 #예술 #공연 #로컬푸드 #느린여행 #야간 #실내 #비오는날",1.0.0,import,0.57,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1093"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,food.cs:1069,#로컬푸드|#실내|#비오는날,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,관가 다양한 한약재로 진흙에서 6시간 구운 통오리구이가 가장 유명합니다. #로컬푸드 #실내 #비오는날,1.0.0,import,0.38,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/food.cs?act=view&infoId=1069"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1279,#체험|#스포츠|#주차가능,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,"광주광역시립 산수도서관 1997년 개관한 광주광역시립 산수도서관은 현재 광주시립도서관으로 통합된 도서관이다. 산수도서관은 급변하는 정보화 시대에 이용자의 정보욕구를 충족하고 쾌적한 독서환경을 위하여 정숙한 도서관환경을 만들어 나가면서 필요한 모든 자료를 고루 갖추고 이용자에 대한 서비스 질을 높여서 시민들이 필요한 적정 정보를 쉽고, 빠르고, 편리하게 접할 수 있는 도서관으로 성장할 수 있도록 하고자 함에 목표를 두고 있다. 광주광역시의 도서관은 1981년 무등도서관이 최초로 개관한 이래, 1989년 사직도서관이, 1997년 산수도서관이 각각 운영되었다. 이후 1998년 4월에 3개의 도서관을 통합하여 시립도서관으로 명칭을 개칭하게 되었다. 시립 도서관에서는 현재 55만 3천여 권의 도서와 2만 2천여 점의 비도서, 그리고 1만여 점의 전자자료를 소장하고 있다. #체험 #스포츠 #주차가능",1.0.0,import,0.4,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1279"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1243,#공방|#체험|#공방체험|#스포츠|#주차가능,0.0,0.0,0.5,0.0,0.75,0.75,0.0,0.0,"광주광역시청소년수련원 1999년 5월 개원한 청소년수련원은 부지면적 9,633평, 연건축면적 2,528평의 시설로서 젊음의 집, 문화의 집, 기쁨의 집 등으로 이루어져 있다. * 주요시설 * - 문화의 집 : 당구실, 탁구실, 노래방, 다용도실, 댄스실, 밴드실 등 - 젊음의 집 : 강당, 스터디방, 강의실, 나무공작실, 창작공예방 등 - 푸름의 집 : 숙소, 세면실, 샤워실 - 기쁨의 집 : 숙소, 샤워실, 휴게실 #공방 #체험 #공방체험 #스포츠 #주차가능",1.0.0,import,0.45,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1243"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1246,#전시|#공연|#체험|#스포츠|#축제|#야경|#주차가능,0.0,0.0,0.75,0.0,0.75,0.75,0.0,0.75,"광주시청 야외음악당 광주시청 옆 문화광장내에 위치한 야외음악당은 2006년 5월 설립한 이동형 객석 2,000석 규모의 야외음악 공연장이다. 최신 음향장비 및 무대, 조명시설을 갖추고 있으며, 클래식, 국악 등의 음악공연을 비롯한 각종 문화공연 및 전시행사가 열린다. #전시 #공연 #체험 #스포츠 #축제 #야경 #주차가능",1.0.0,import,0.55,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1246"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1272,#체험|#스포츠,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.0,광주실내수영장 염주종합체육관 시설 내에 있는 수영장으로 주 1회 정기검사와 수시 검사를 통한 수질 개선으로 이용시민에게 양질의 수질을 제공하며 시민의 건강과 삶의 질을 향상시키기 위해 노력하고 있다. #체험 #스포츠,1.0.0,import,0.42,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1272"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
gwangju_tour,sports.cs:1274,#자연|#체험|#가족체험|#스포츠|#공원|#시즌한정|#아이동반|#주차가능|#반려동물,0.5,0.0,0.0,0.0,1.0,0.75,0.5,0.5,"광주패밀리랜드 눈썰매장 호남 최대 길이의 썰매장, 광주패밀리랜드 눈썰매장 광주패밀리랜드는 호남 지방 최대의 종합 위락공원으로 991년 7월 6일 문을 열었다. 울창한 자연림과 저수지 등 자연조건이 빼어나 주변 전체가 우치공원으로 조성되어 있으며, 36만평의 대지 위에 35기종의 신나는 놀이기종, 동물원, 썰매장, 체육시설을 갖추고 있다. 또한 호남 최대길이를 자랑하는 사계절 썰매장은 봄, 여름, 가을엔 물썰매장으로 겨울엔 눈썰매장으로 더욱더 편하게 이용하시도록 에스컬레이터를 설치하고 있다. 패밀리랜드에는 다양한 놀이시설이 조성되어 있으며 코스에 따라 연인코스, 가족코스, 어린이 코스 등으로 나누어 이용할 수 있다. 우선 연인코스는 청룡열차, 카오스, 바이킹, 나는썰매, 박치기왕, 타가디스코, 나는그네 등으로 연인들이 함께 즐기면 좋을 놀이기구들이다. 가족코스는 패밀리열차, 사막의 폭풍, 타팀머신 등 가족 단위로 아이와 부모가 함께 즐기면 좋은 놀이기구이다. 이외에 어린이범퍼카, 꼬마비행기, 우주탐험대, 꼬마레이서 등 어린이 전용 놀이기구도 구비되어 있다. #자연 #체험 #가족체험 #스포츠 #공원 #시즌한정 #아이동반 #주차가능 #반려동물",1.0.0,import,0.6,"[{""source"": ""gwangju_tour"", ""source_url"": ""https://tour.gwangju.go.kr/home/tour/info/sports.cs?act=view&infoId=1274"", ""note"": ""규칙 기반 라벨 초안. 사람 교차검수 필요""}]",
